bake temp,chill time,calories,density,quality,weight,nuts,butter type_melted
550,55.0,205.0,0.9986,9,14.4,0,1
440,35.0,169.0,0.99975,9,17.4,0,1
1050,33.0,98.0,1.001,5,23.2,1,0
740,20.0,56.0,0.99672,5,14.6,0,0
860,9.0,30.0,0.99824,5,17.8,1,0
290,44.0,128.0,0.99318,9,13.6,0,1
500,8.0,163.0,0.99244,7,14.6,0,1
380,77.0,183.0,0.9977799999999999,7,14.8,0,1
500,60.0,150.0,0.9948799999999999,8,12.8,0,1
390,41.0,98.0,0.99564,10,14.0,0,1
280,14.0,99.0,0.9928,8,13.0,0,1
700,32.0,38.0,0.9943799999999999,6,13.8,1,0
540,6.0,17.0,0.9976,5,20.4,1,0
460,45.0,178.0,0.9955,7,14.4,0,1
350,22.0,93.0,0.99144,9,15.2,0,1
340,17.0,121.0,0.9933,7,13.2,0,1
400,21.0,116.0,0.99736,7,12.8,0,1
710,12.0,31.0,0.99761,6,14.4,1,0
270,31.0,90.0,0.98926,8,13.0,0,1
290,14.0,107.0,0.9934700000000001,10,13.8,0,1
650,16.0,20.0,0.99672,6,14.0,0,0
390,69.0,237.0,1.00037,8,14.6,0,1
440,39.0,110.0,0.99855,8,11.4,0,1
360,31.0,115.0,0.9949,10,11.8,0,1
460,47.0,165.0,0.9936,9,15.2,0,1
450,31.0,147.0,0.9982200000000001,7,13.2,0,1
260,31.0,99.0,0.9896,8,13.6,0,1
790,24.0,37.0,0.9951399999999999,6,14.2,1,0
740,38.0,76.0,0.9990000000000001,7,20.8,1,0
410,51.0,165.0,0.9908,10,14.6,0,1
480,40.0,251.0,0.9956,7,13.4,0,1
940,58.0,181.0,0.9977600000000001,7,15.2,0,1
430,63.0,201.0,0.997,8,16.0,0,1
540,42.0,151.0,0.9948,8,12.8,0,1
410,29.0,110.0,0.9965200000000001,8,15.2,0,1
440,52.0,152.0,0.9975,8,14.2,1,1
440,18.0,88.0,0.9915700000000001,7,10.2,1,0
1840,35.0,168.0,0.9939600000000001,8,13.2,0,1
530,25.0,120.0,0.9942,8,12.8,0,1
410,21.0,90.0,0.9950899999999999,8,14.0,0,1
690,35.0,182.0,0.9939100000000001,7,11.4,0,1
790,24.0,37.0,0.9951399999999999,6,14.2,1,0
530,83.0,197.0,0.9981,8,16.0,0,1
530,11.0,71.0,0.9940200000000001,7,16.4,0,1
1170,9.0,17.0,0.99655,6,13.2,1,0
600,23.0,126.0,0.9951,9,12.0,0,1
390,29.0,115.0,0.99469,9,13.4,0,1
1700,68.0,201.0,0.9956,8,13.2,0,1
440,35.0,126.0,0.99,9,13.6,0,1
840,26.0,45.0,0.99824,6,13.6,1,0
450,54.0,155.0,0.9974,7,14.2,1,1
220,22.0,94.0,0.9912,8,13.4,0,1
830,15.0,113.0,0.9966,5,16.6,1,0
490,55.0,182.0,0.99582,8,13.6,0,1
1220,68.0,124.0,0.9994,5,13.2,1,0
360,40.0,117.0,0.9934,9,13.8,0,1
770,16.0,37.0,0.9966,5,14.8,1,0
440,48.0,111.0,0.9912700000000001,7,14.4,0,1
300,26.0,136.0,0.9932,8,14.0,0,1
560,56.0,215.0,0.9967,7,13.8,0,1
320,29.0,113.0,0.9918799999999999,9,13.4,0,1
360,38.0,93.0,0.9906,8,13.0,0,1
1230,35.0,116.0,0.9953,7,13.6,0,1
470,48.0,186.0,0.9958,7,13.2,0,1
360,15.0,92.0,0.99264,7,13.4,0,1
400,38.0,143.0,0.9907,7,15.2,0,1
500,53.0,236.0,0.9973,7,13.8,1,1
350,32.0,127.0,0.9921,8,13.2,0,1
300,19.0,112.0,0.9922,8,11.2,0,1
500,6.0,18.0,0.9934799999999999,5,12.4,1,0
440,41.0,117.0,0.9915299999999999,7,15.6,0,1
470,33.0,151.0,0.9970899999999999,7,15.2,0,1
600,34.0,110.0,0.9963,8,14.6,0,1
460,35.0,192.0,0.9955,7,12.8,0,1
840,5.0,15.0,0.9987,6,23.0,0,0
400,11.0,64.0,0.9922,7,11.6,1,1
1120,23.0,99.0,1.00289,5,21.4,0,0
590,31.0,131.0,0.9952,7,14.8,0,1
390,47.0,142.0,0.99705,8,12.6,0,1
580,45.0,110.0,0.9978,8,14.0,0,1
380,28.0,152.0,0.9906,8,15.4,0,1
330,36.0,141.0,0.9918,9,16.2,1,1
470,52.0,171.0,0.9975799999999999,7,13.4,0,1
460,20.0,155.0,0.9934,8,11.4,0,1
640,26.0,103.0,0.9961,7,14.8,0,1
390,55.0,140.0,0.9959,8,15.6,0,1
700,13.0,26.0,0.9935799999999999,7,13.2,1,0
340,75.0,129.0,0.9902,6,11.6,0,1
400,38.0,216.0,0.9976,8,15.8,0,1
640,29.0,140.0,0.9977600000000001,8,13.0,0,1
1080,18.0,102.0,0.9967,5,14.6,1,0
440,53.0,165.0,0.9969,7,11.8,0,1
640,29.0,140.0,0.9977600000000001,8,13.0,0,1
480,16.0,89.0,0.99182,7,10.6,1,0
530,47.0,150.0,0.9948,8,15.8,0,1
210,26.0,117.0,0.9886,8,12.2,0,1
580,128.0,212.0,1.00241,7,15.0,0,1
950,9.0,28.0,0.9994,7,25.6,0,0
240,29.0,101.0,0.9916,8,13.0,0,1
420,26.0,138.0,0.9974,7,12.8,1,1
500,29.0,128.0,0.9928,8,17.0,0,1
340,36.0,152.0,0.9972,8,11.8,0,1
480,58.0,144.0,0.9922,7,13.2,0,1
710,18.0,36.0,0.9947600000000001,5,14.0,1,0
300,40.0,110.0,0.99226,8,11.8,0,1
480,7.0,41.0,0.9942,7,14.4,0,1
410,46.0,178.0,0.99154,8,14.4,0,1
510,29.0,149.0,0.99792,9,14.0,0,1
530,46.0,144.0,0.9931,7,10.8,0,1
300,11.0,68.0,0.99218,7,10.4,0,1
340,17.0,103.0,0.99305,9,14.4,0,1
800,35.0,70.0,0.9969299999999999,5,14.2,0,0
290,29.0,75.0,0.9892,10,12.4,1,1
420,7.0,47.0,0.9934,8,16.6,0,1
480,52.0,189.0,0.99784,8,13.8,0,1
360,15.0,95.0,0.9944,7,13.8,0,1
310,13.0,128.0,0.9917,7,14.2,0,1
790,19.0,41.0,0.99697,6,15.4,1,0
340,35.0,89.0,0.9913,9,13.4,0,1
700,6.0,14.0,0.9956200000000001,6,13.6,0,0
490,22.0,113.0,0.9928899999999999,7,13.6,0,1
550,42.0,168.0,0.9914,8,12.0,0,1
320,37.0,135.0,0.9927,7,13.6,0,1
440,33.0,139.0,0.9951700000000001,8,13.8,0,1
370,6.0,122.0,0.99255,6,13.8,0,1
320,43.0,132.0,0.9916,9,12.2,1,1
400,31.0,132.0,0.9922,9,13.0,0,1
400,32.0,172.0,0.9919399999999999,8,14.6,0,1
260,31.0,93.0,0.9916,9,18.4,0,1
460,57.0,187.0,0.9952,8,13.4,0,1
300,49.0,164.0,0.9927,9,12.6,1,1
560,49.0,159.0,0.9982700000000001,7,13.8,0,1
320,29.0,113.0,0.9918799999999999,9,13.4,0,1
340,26.0,109.0,0.9906,10,13.6,1,1
200,20.0,86.0,0.99146,9,13.4,0,1
490,37.0,107.0,0.9933200000000001,9,13.6,0,1
480,46.0,212.0,0.9968,9,16.2,0,1
570,35.5,366.5,1.0001,5,17.2,1,1
610,52.0,73.0,0.9978600000000001,6,18.8,0,0
740,12.0,87.0,0.9978,5,14.6,1,0
520,39.0,141.0,0.99108,8,11.4,0,1
580,19.0,115.0,0.9958,7,15.2,0,1
420,28.0,164.0,0.998,7,20.6,0,1
800,6.0,13.0,0.99774,6,20.8,1,0
560,36.0,225.0,0.9977,6,19.6,0,1
450,12.0,115.0,0.9963,6,12.4,1,1
420,51.0,180.0,0.9952,8,13.2,0,1
340,37.0,156.0,0.9958,9,15.2,1,1
500,17.0,126.0,0.9936,8,12.4,0,1
520,41.0,188.0,0.9915,7,13.2,0,1
820,10.0,22.0,0.9976,5,16.8,1,0
560,45.0,175.0,0.99755,7,11.6,0,1
510,25.0,157.0,0.9957,9,16.0,1,1
480,52.0,188.0,0.9957600000000001,7,13.0,0,1
250,26.0,121.0,0.9925,8,11.4,0,1
460,51.0,169.0,0.9954,8,13.2,0,1
410,15.0,164.0,0.9927,7,13.8,0,1
430,43.0,153.0,0.9951,7,12.0,0,1
290,52.0,119.0,0.98944,8,16.0,0,1
380,38.0,118.0,0.99449,7,12.8,0,1
320,46.0,115.0,0.98946,10,11.6,0,1
610,22.0,149.0,0.9953,8,13.4,0,1
400,41.0,92.0,0.9906200000000001,8,16.4,0,1
320,39.0,149.0,0.99254,7,13.4,0,1
1110,20.0,84.0,0.9964,5,15.2,1,0
340,35.0,152.0,0.9964200000000001,8,12.6,0,1
540,30.0,181.0,0.99869,7,13.4,0,1
1500,10.0,54.0,0.9927,7,12.0,0,1
500,61.0,154.0,0.9929,8,12.2,0,1
200,22.0,98.0,0.98941,8,12.0,0,1
380,18.0,110.0,0.9917,8,14.4,0,1
190,54.0,188.0,0.9935,10,13.6,0,1
460,35.0,140.0,0.9927,9,13.4,0,1
900,32.0,44.0,0.9949,5,12.4,1,0
480,55.0,178.0,0.9953700000000001,7,13.2,0,1
300,40.0,109.0,0.99075,8,14.4,1,1
410,9.0,126.0,0.9949399999999999,7,13.0,0,1
260,40.0,190.0,0.9932,8,15.8,0,1
610,26.0,141.0,0.99824,7,12.6,0,1
1600,34.0,74.0,0.9884,8,12.2,0,1
320,21.0,78.0,0.9921,8,16.0,0,1
360,29.0,148.0,0.9952,8,13.4,0,1
680,7.0,13.0,0.99582,6,13.2,0,0
780,6.0,12.0,0.996,3,13.4,1,0
560,31.0,117.0,0.9998,7,15.4,0,1
370,16.0,76.0,0.9948,7,13.8,0,1
440,47.0,146.0,0.9914,9,12.6,0,1
950,10.0,23.0,1.00315,5,31.0,1,0
450,53.0,197.0,0.9967,8,12.2,0,1
420,34.0,147.0,0.9948,7,18.6,0,1
360,10.0,124.0,0.9924,8,14.2,0,1
380,43.0,133.0,0.99924,7,13.0,0,1
290,43.0,106.0,0.9911200000000001,9,13.2,0,1
520,13.0,27.0,0.995,7,17.8,1,0
450,98.0,175.0,0.99364,8,13.0,0,1
780,30.0,139.0,0.9949399999999999,8,12.0,0,1
900,43.0,113.0,0.9966,5,14.4,0,0
310,37.0,94.0,0.9898600000000001,8,12.8,0,1
550,43.0,157.0,0.99384,8,13.2,0,1
360,46.0,150.0,0.9929899999999999,9,11.4,0,1
320,3.0,18.0,0.9936799999999999,8,19.4,0,1
320,51.0,176.0,0.9939,7,13.8,0,1
760,11.0,34.0,0.9978,5,14.8,1,0
280,40.0,101.0,0.99156,8,10.6,0,1
450,26.0,100.0,0.99066,8,16.2,0,1
360,49.0,214.0,0.9986,8,14.4,0,1
450,31.0,106.0,0.9914,8,14.4,0,1
880,13.0,35.0,0.9997,6,25.6,0,0
320,60.0,181.0,0.9983,9,14.0,0,1
500,44.0,138.0,1.0001,7,13.0,0,1
240,29.0,97.0,0.9882299999999999,9,11.2,0,1
430,14.0,155.0,0.9904,8,13.4,1,1
420,45.0,124.0,0.997,9,14.2,0,1
490,8.0,178.0,0.9950200000000001,6,13.4,1,1
280,15.0,83.0,0.993,10,12.8,0,1
660,40.5,165.0,0.9912,6,12.2,0,0
500,40.0,168.0,0.9976,9,14.0,0,1
410,24.0,99.0,0.9915299999999999,8,12.2,0,1
1600,44.0,149.0,0.9948,7,15.0,0,1
320,13.0,73.0,0.9894200000000001,9,12.4,0,1
340,42.0,150.0,0.9947,8,13.8,0,1
390,13.0,82.0,0.9927,7,12.2,1,1
340,13.0,84.0,0.9944,7,14.2,0,1
580,26.0,172.0,0.99755,8,14.2,0,1
250,36.0,216.0,0.9964,8,12.4,0,1
530,48.5,229.0,0.9986,9,14.8,0,1
1690,32.0,162.0,0.9965,7,14.0,0,1
540,29.0,160.0,0.9952,7,13.4,0,1
390,47.0,129.0,0.9967799999999999,9,13.0,0,1
340,25.0,122.0,0.9908799999999999,8,15.8,0,1
880,23.0,53.0,0.9981,6,15.6,1,0
450,19.0,129.0,0.9895200000000001,9,13.2,0,1
420,24.0,99.0,0.992,9,12.8,0,1
480,70.0,203.0,0.9989899999999999,7,14.6,0,1
460,55.0,252.0,1.0,7,14.2,0,1
440,34.0,90.0,0.99185,9,13.0,0,1
470,30.0,95.0,0.9915799999999999,9,15.0,0,1
480,50.0,141.0,0.9949,8,14.2,0,1
630,35.0,63.0,0.9975,5,13.8,1,0
360,44.0,92.0,0.98936,9,12.4,0,1
450,51.0,125.0,0.9933,9,13.8,0,1
320,4.0,55.0,0.9908,6,16.8,0,1
370,42.0,119.0,0.9888,8,13.2,0,1
620,9.0,31.0,0.9966,5,15.4,1,0
430,47.0,155.0,0.9937,8,15.4,0,1
340,39.0,134.0,0.9949,8,13.6,0,1
820,24.0,94.0,0.99744,6,14.2,1,0
450,47.0,157.0,0.9916,8,14.2,0,1
780,18.0,30.0,0.9971200000000001,5,13.8,1,0
290,52.0,119.0,0.98944,8,16.0,0,1
550,41.0,103.0,0.9953200000000001,8,13.6,0,1
340,21.0,99.0,0.99324,8,11.4,0,1
430,46.0,152.0,0.9934,9,15.8,0,1
790,9.0,30.0,0.9976,6,18.8,0,0
440,42.0,115.0,0.9978,7,12.2,0,1
840,18.0,35.0,0.9968,6,13.6,1,0
660,29.0,133.0,0.9906,8,14.2,0,1
490,50.0,187.0,0.9927,7,12.2,0,1
470,50.0,162.0,0.9973,7,11.8,0,1
180,15.0,37.0,0.9900399999999999,9,14.2,0,1
490,36.0,178.0,0.9931,8,15.4,0,1
730,24.0,88.0,0.9961200000000001,5,15.0,1,0
310,44.0,109.0,0.9906,8,15.0,0,1
770,18.0,34.0,0.9948,6,13.4,1,0
480,28.0,112.0,0.9960600000000001,8,13.2,0,1
470,33.0,106.0,0.993,8,15.4,0,1
460,26.0,66.0,0.9919899999999999,8,13.0,0,1
430,31.0,87.0,0.9898,9,14.2,0,1
450,45.0,213.0,0.9991,7,15.4,0,1
350,53.0,134.0,0.99567,8,12.6,0,1
480,41.0,97.0,0.9919,7,14.4,0,1
380,16.0,66.0,0.9937,5,14.2,0,1
800,15.0,28.0,0.99492,6,14.0,1,0
280,26.0,168.0,0.9911,9,15.4,0,1
280,36.0,116.0,0.991,10,15.0,0,1
650,8.0,18.0,0.9966,5,12.4,1,0
390,34.0,125.0,0.9922,9,13.4,0,1
660,18.0,28.0,0.9948299999999999,6,11.6,1,0
540,31.0,148.0,0.9917799999999999,7,14.6,0,1
840,25.0,45.0,0.9978,5,15.4,1,0
410,24.0,160.0,0.99535,7,14.8,0,1
750,3.0,6.0,0.9969,5,24.4,1,0
400,41.0,149.0,0.9933,8,12.8,0,1
420,8.0,108.0,0.9929,7,12.0,0,1
360,45.0,164.0,0.9939,7,15.0,0,1
400,13.0,174.0,0.992,7,11.4,0,1
820,10.0,22.0,0.9976,5,16.8,1,0
870,21.0,94.0,0.9944,5,11.6,1,0
770,11.0,35.0,0.9955700000000001,6,15.0,1,0
530,32.0,211.0,0.99587,8,14.2,0,1
720,17.0,34.0,0.9955,7,13.2,0,0
470,42.0,111.0,0.9989600000000001,8,12.0,0,1
360,28.0,106.0,0.988245,8,12.4,0,1
290,39.0,116.0,0.98954,8,13.0,0,1
810,14.0,38.0,0.9984,6,15.6,1,0
370,31.0,120.0,0.9939,7,14.0,0,1
720,38.0,46.0,0.9950399999999999,6,16.8,1,0
530,32.0,141.0,0.9981,7,13.2,0,1
410,30.0,137.0,0.99461,8,14.2,0,1
550,52.0,192.0,0.9958600000000001,8,13.6,0,1
410,51.0,225.0,0.9997,8,15.2,0,1
1760,36.0,106.0,0.9928799999999999,8,13.4,0,1
900,4.0,13.0,0.99855,5,16.2,1,0
580,16.0,107.0,0.9955,7,16.6,0,1
500,52.0,220.0,0.9964,7,13.2,0,1
200,5.0,9.0,0.9872200000000001,7,9.4,1,1
660,10.0,28.0,0.9964,7,17.4,1,0
880,22.0,91.0,0.9979,5,19.4,1,0
430,70.5,163.0,0.9970600000000001,9,15.0,0,1
490,53.0,206.0,0.9958600000000001,8,12.4,0,1
470,31.0,169.0,0.9925200000000001,8,15.4,0,1
600,52.0,192.0,0.9975,7,14.8,0,1
600,51.0,190.0,0.99916,8,12.6,0,1
540,63.0,193.0,0.99864,6,14.6,0,1
440,62.0,163.0,0.9976,7,13.6,0,1
230,30.0,105.0,0.9904700000000001,7,13.8,0,1
780,8.0,15.0,0.99498,6,13.6,1,0
510,59.0,210.0,0.9930899999999999,7,12.2,0,1
430,43.0,153.0,0.9951,7,12.0,0,1
520,30.0,145.0,0.9947,9,13.2,0,1
340,15.0,85.0,0.99,8,13.2,1,1
700,5.0,14.0,0.9967,4,16.6,0,0
430,21.0,90.0,0.9925,9,14.2,0,1
570,45.0,155.0,0.9980700000000001,10,14.6,0,1
550,12.0,25.0,0.9952,7,18.4,1,0
600,48.0,174.0,0.9962,8,15.2,0,1
470,42.0,140.0,0.9932,8,15.0,0,1
800,33.0,79.0,0.9969,6,14.6,1,0
380,22.0,101.0,0.9912,8,13.2,0,1
370,28.0,141.0,0.993,9,14.2,0,1
940,3.0,10.0,0.99639,7,18.8,0,0
400,24.0,125.0,0.9939,7,12.4,0,1
360,45.0,140.0,0.99216,9,14.0,0,1
310,13.0,73.0,0.99095,8,13.2,0,1
1110,33.0,76.0,0.9987799999999999,5,19.8,1,0
420,12.0,110.0,0.99034,8,11.8,0,1
450,45.0,213.0,0.9991,7,15.4,0,1
600,17.0,26.0,0.9952,6,13.2,1,0
390,20.0,110.0,0.9943,7,13.8,0,1
420,19.0,189.0,0.9952,8,13.6,0,1
420,105.0,179.0,0.9918899999999999,10,13.4,0,1
2010,73.5,189.5,0.9942,8,11.4,0,1
480,44.0,172.0,0.9944,9,13.6,0,1
430,40.0,106.0,0.9963200000000001,8,12.8,0,1
370,19.0,78.0,0.9905700000000001,9,11.8,1,1
360,32.0,116.0,0.9944,8,16.6,1,1
870,19.0,115.0,0.9948,8,19.8,1,1
540,47.0,181.0,0.9954,7,12.8,0,1
310,25.0,111.0,0.98966,9,12.2,0,1
950,13.0,75.0,0.98954,8,13.2,1,1
500,25.0,135.0,0.9984,9,14.8,0,1
400,49.0,173.0,0.9994,9,14.6,0,1
460,30.0,133.0,0.9908,9,12.8,0,1
540,39.0,208.0,0.99272,8,13.0,0,1
310,23.0,118.0,0.9917600000000001,9,16.2,1,1
620,33.0,152.0,0.9966,8,12.2,0,1
600,38.0,62.0,0.9958,6,16.0,1,0
300,34.0,153.0,0.9953,9,14.8,1,1
420,105.0,179.0,0.9918899999999999,10,13.4,0,1
800,3.0,8.0,0.9981700000000001,5,17.2,0,0
330,89.0,159.0,0.9933200000000001,7,9.0,0,1
740,10.0,21.0,0.9976,7,24.0,0,0
510,20.0,89.0,0.9936,7,15.6,0,1
640,23.0,120.0,0.9946,7,13.2,0,1
940,49.0,169.0,0.9969899999999999,7,12.2,0,1
790,28.0,71.0,0.9997,5,19.2,1,0
320,25.0,131.0,0.99565,7,13.0,1,1
460,65.0,146.0,0.997,8,15.0,0,1
470,47.0,193.0,0.9938,8,14.0,0,1
370,38.0,93.0,0.99021,8,11.8,0,1
550,50.0,194.0,0.9959100000000001,7,12.0,0,1
530,32.0,111.0,0.99474,8,11.4,0,1
700,5.0,16.0,0.9972,8,21.4,0,0
160,31.0,113.0,0.9900700000000001,9,12.2,0,1
400,18.0,75.0,0.99006,8,11.0,0,1
350,32.0,90.0,0.9916,8,13.2,0,1
920,24.0,138.0,0.9943799999999999,7,15.2,0,1
320,63.0,148.0,0.99185,7,12.0,0,1
240,56.0,177.0,0.9928,8,14.4,0,1
760,12.0,20.0,0.99546,5,14.4,1,0
380,59.0,234.0,0.9955,7,12.8,0,1
400,37.0,117.0,0.99182,8,12.6,0,1
300,18.0,76.0,0.9892,6,13.4,1,1
750,3.0,13.0,0.998,5,14.6,1,0
840,5.0,13.0,0.9972,6,16.2,0,0
120,36.0,100.0,0.99064,7,13.4,0,0
500,23.0,139.0,0.9990399999999999,7,13.2,0,1
370,27.0,109.0,0.99345,8,12.8,0,1
390,27.0,88.0,0.99265,9,10.8,1,1
340,36.0,84.0,0.99136,8,18.4,0,1
620,6.0,12.0,0.99495,7,15.0,1,0
430,63.0,146.0,0.99066,9,12.6,0,1
560,31.0,122.0,0.9945,8,14.0,0,1
420,31.0,127.0,0.98964,8,12.0,0,1
230,23.0,112.0,0.9923,8,12.2,0,1
890,17.0,40.0,0.99803,5,16.6,1,0
380,58.0,147.0,0.9922,7,13.4,0,1
330,22.0,96.0,0.9898,8,11.6,0,1
760,18.0,88.0,0.99745,5,14.4,1,0
430,19.0,116.0,0.99444,8,15.0,0,1
390,41.0,151.0,0.9978,7,15.4,0,1
600,26.0,121.0,0.9974,5,14.0,1,0
500,34.0,163.0,0.9969,7,12.8,0,1
630,10.0,28.0,0.99613,6,16.4,1,0
370,43.0,127.0,0.99198,7,11.6,0,1
300,26.0,108.0,0.9938799999999999,8,12.4,0,1
500,26.0,180.0,0.99884,8,15.0,0,1
1180,9.0,38.0,0.99616,5,16.6,1,0
480,68.0,174.0,0.99492,7,13.0,0,1
440,54.0,221.0,0.9972,8,13.6,1,1
490,56.0,189.0,0.9994,8,14.6,0,1
220,14.0,49.0,0.9934,9,17.6,0,1
420,38.0,161.0,0.9941,10,15.6,0,1
370,13.0,101.0,0.9916,8,13.0,0,1
350,36.0,102.0,0.9905,8,14.0,0,1
1140,9.0,29.0,0.9974,5,15.6,1,0
240,36.0,135.0,0.9948,9,13.8,0,1
530,20.0,113.0,0.99544,8,13.0,0,1
930,11.0,28.0,0.9994,6,18.2,1,0
430,33.0,114.0,0.9902,8,13.8,0,1
750,41.0,68.0,0.9958600000000001,6,14.4,0,0
380,61.0,134.0,0.99146,9,12.0,0,1
710,26.0,69.0,0.9899399999999999,8,11.6,0,1
500,38.0,174.0,0.9983,8,14.6,0,1
430,28.0,162.0,0.9988,7,13.6,0,1
580,5.0,9.0,0.9963200000000001,4,15.0,1,0
870,3.0,11.0,0.9937799999999999,7,11.2,1,0
400,26.0,183.0,0.9984,8,17.6,0,1
380,45.0,154.0,0.9956799999999999,8,14.4,0,1
390,4.0,9.0,0.9962,5,15.4,1,0
450,53.0,198.0,0.9969,7,13.6,0,1
350,54.0,155.0,0.9897600000000001,10,10.0,0,1
530,36.0,148.0,0.996,7,13.8,1,1
310,42.0,133.0,0.9907600000000001,8,10.4,0,1
400,10.0,104.0,0.992,8,15.2,1,1
1000,20.0,57.0,0.99598,6,13.4,0,0
990,20.0,38.0,0.99818,5,21.6,1,0
740,17.0,24.0,0.99419,8,14.8,0,0
500,4.0,10.0,0.99554,6,17.8,0,0
770,3.0,19.0,0.995,5,15.6,1,0
740,32.0,98.0,0.9957799999999999,5,12.4,1,0
450,50.0,185.0,0.9957799999999999,8,13.6,0,1
750,12.0,19.0,0.99434,7,17.0,0,0
490,14.0,94.0,0.9949,8,18.8,0,1
500,33.0,154.0,0.99971,9,14.4,0,1
500,44.0,154.0,0.9931,7,11.2,1,1
400,45.0,147.0,0.9935,10,13.4,0,1
1060,5.0,12.0,0.99605,6,15.0,0,0
890,11.0,44.0,0.9953,6,13.6,1,0
420,7.0,109.0,0.9935799999999999,8,13.8,0,1
820,47.0,240.0,0.9971,7,13.2,0,1
280,25.0,108.0,0.9907600000000001,8,12.0,0,1
860,17.0,94.0,0.9968100000000001,7,14.4,1,1
370,33.0,121.0,0.9917600000000001,10,13.6,0,1
520,36.0,131.0,0.9969600000000001,7,13.8,0,1
580,68.0,215.0,0.99656,8,12.4,0,1
470,38.0,132.0,0.997,8,15.6,0,1
1210,7.0,20.0,0.9996,6,23.8,0,0
410,53.0,161.0,0.9920700000000001,8,13.2,0,1
760,13.0,27.0,0.9962200000000001,6,12.4,1,0
390,30.0,105.0,0.98995,9,11.4,0,1
410,39.0,120.0,0.9900399999999999,8,13.0,0,1
470,26.0,101.0,0.9959600000000001,8,12.8,0,1
440,35.0,158.0,0.98998,9,11.6,0,1
360,14.0,75.0,0.99085,10,12.0,0,1
360,11.0,70.0,0.9920200000000001,9,11.6,0,1
450,45.0,178.0,0.9969100000000001,8,13.2,0,1
320,14.0,71.0,0.9891200000000001,9,13.4,0,1
320,8.0,50.0,0.99036,6,12.0,1,1
450,16.0,109.0,0.99249,7,17.2,0,1
790,35.5,216.0,0.9956,7,13.4,0,1
550,14.0,28.0,0.99516,5,17.2,1,0
370,45.0,138.0,0.99174,9,12.4,0,1
350,18.0,86.0,0.9908,7,15.2,0,1
750,18.0,38.0,0.9933,7,14.8,0,0
1380,58.0,150.0,0.9936,7,14.0,0,1
740,12.0,87.0,0.9978,5,14.6,1,0
440,19.0,163.0,0.9931,7,14.0,0,1
440,25.0,78.0,0.9931,8,13.2,0,1
350,57.0,135.0,0.99016,8,11.8,0,1
460,55.0,223.0,0.996,8,16.4,0,1
510,29.0,149.0,0.99792,9,14.0,0,1
350,36.0,122.0,0.9947799999999999,8,14.4,0,1
320,19.0,99.0,0.99015,9,13.4,1,1
380,44.0,129.0,0.9924799999999999,8,12.6,0,1
440,59.0,188.0,0.9955799999999999,7,13.2,0,1
500,26.0,180.0,0.99884,8,15.0,0,1
460,47.0,159.0,0.9945200000000001,8,13.6,0,1
490,48.0,169.0,0.99323,8,12.8,0,1
860,3.0,15.0,0.9975,6,15.6,1,0
400,47.0,168.0,0.9946,9,13.8,0,1
660,57.0,158.0,0.9992,8,12.8,0,1
410,33.0,148.0,0.9977,8,15.0,1,1
380,22.0,111.0,0.99687,7,13.8,0,1
360,49.0,172.0,0.9932,8,13.8,0,1
830,8.0,28.0,0.99815,6,17.2,1,0
730,7.0,11.0,0.99425,5,12.4,1,0
450,30.0,136.0,0.9949,8,12.4,0,1
170,25.0,102.0,0.9894,9,10.2,1,1
480,46.0,141.0,0.9972,8,16.2,0,1
630,27.0,173.0,0.99872,7,13.2,0,1
890,35.0,67.0,0.9972,7,19.0,1,0
510,40.0,143.0,0.99374,8,12.6,0,1
370,29.0,115.0,0.9927,8,14.0,0,1
190,39.0,114.0,0.99036,9,14.2,0,1
670,32.0,166.0,0.9986,6,15.2,0,1
340,17.0,93.0,0.9906,10,16.4,0,1
1730,63.0,157.0,0.9937,8,13.4,0,1
270,35.0,136.0,0.9924799999999999,9,14.6,0,1
470,58.0,215.0,0.9954200000000001,8,12.6,0,1
540,22.0,104.0,0.9924,9,14.6,0,1
1150,21.0,31.0,0.99629,5,13.2,1,0
390,29.0,115.0,0.99469,9,13.4,0,1
500,8.0,163.0,0.99244,7,14.6,0,1
530,35.0,176.0,1.0103,8,15.8,0,1
270,29.0,92.0,0.99085,9,15.0,0,1
390,5.0,19.0,0.99585,6,19.4,1,0
700,23.0,149.0,0.9922,6,13.2,0,0
460,47.0,182.0,0.99093,7,11.2,0,1
2000,75.0,181.0,0.9942,7,12.8,0,1
850,21.0,196.0,0.99516,6,12.8,0,1
480,52.0,189.0,0.99784,8,13.8,0,1
830,10.0,62.0,0.99685,6,16.0,1,0
800,9.0,32.0,0.9974,5,20.0,1,0
320,40.0,121.0,0.9921399999999999,9,13.6,0,1
590,23.0,124.0,0.9977299999999999,7,11.4,0,1
590,19.0,175.0,0.9944,7,15.2,0,1
270,46.0,143.0,0.9924,9,13.8,0,1
480,70.0,138.0,0.9917,9,13.0,0,1
230,3.0,89.0,0.98993,6,14.2,0,1
470,42.0,146.0,0.9934,8,10.2,0,1
510,32.0,141.0,0.9961,8,14.0,0,1
480,26.0,105.0,0.9940000000000001,8,14.8,0,1
610,6.0,15.0,0.99524,7,17.0,0,0
440,35.0,169.0,0.99975,9,17.4,0,1
400,5.0,47.0,0.99126,6,11.2,0,1
510,33.0,118.0,0.99835,8,13.2,0,1
410,38.0,194.0,0.9976,8,16.6,0,1
590,45.0,199.0,0.993,9,13.2,0,1
